design_id,b2_status,b2_iptm,b2_ptm,b2_mean_plddt,b2_ipsae_d0res_min,b2_ipsae_d0res_max,b2_ipsae_d0chn_min,b2_ipsae_d0chn_max,b2_ipsae_d0dom_min,b2_ipsae_d0dom_max,b2_iptm_d0chn_min,b2_iptm_d0chn_max,b2_iptm_af_min,b2_iptm_af_max,b2_pdockq,b2_pdockq2,b2_lis,b2_n_interface,b2_struct_exists,af2m_status,af2m_iptm,af2m_ptm,af2m_mean_plddt,af2m_ipsae_d0res_min,af2m_ipsae_d0res_max,af2m_ipsae_d0chn_min,af2m_ipsae_d0chn_max,af2m_ipsae_d0dom_min,af2m_ipsae_d0dom_max,af2m_iptm_d0chn_min,af2m_iptm_d0chn_max,af2m_iptm_af_min,af2m_iptm_af_max,af2m_pdockq,af2m_pdockq2,af2m_lis,af2m_n_interface,af2m_struct_exists,ipsae_pass_4folders,iptm_pass_4folders
107,ok,0.6272270083427429,0.7155809998512268,0.7534314393997192,0.09781196324912377,0.1935702829565357,0.2673472576589295,0.28170202857503185,0.8321605975411699,0.8369413268854625,0.18624791621086664,0.20257688333649418,0.37723789530016466,0.40715235223268703,0.23200063138313132,0.08604428699852291,0.25111835485698125,42,True,ok,0.25,0.54,70.8111344537815,0.006141788363190824,0.024257366657493964,0.14517384956318422,0.17361157494505206,0.24270328734883564,0.6307566855866006,0.06245587845652823,0.09655396104579779,0.16528068969637488,0.2330478422448493,0.12378286158807164,0.016087108659414488,0.02066666666666667,42,True,0,0
108,ok,0.8165568113327026,0.9294556379318237,0.7518323659896851,0.2683829422330758,0.4886692136502642,0.48366239082389495,0.49383377130298955,0.9322441902318065,0.9351326325347555,0.46913297236103246,0.49106150772413604,0.7181910863793867,0.7310143029771035,0.08321270607089101,0.43301795870667664,0.5077652790142376,20,True,ok,0.54,0.62,73.4144888888889,0.12065417838812438,0.20185947895279358,0.2764506953833098,0.34970659697406425,0.8053860843651351,0.8581823920326263,0.18324405252590545,0.22829515494901886,0.3699333639490114,0.42153764487423395,0.09756179880956628,0.18020069890820986,0.2752971049264235,27,True,1,1
109,ok,0.9158605337142944,0.7294359803199768,0.7537187337875366,0.3186115578936998,0.5060015688518668,0.46170819405998687,0.7686307345967764,0.8020226084656835,0.933205507572868,0.3473676673856648,0.5316530762852548,0.576113382631335,0.6682645582093918,0.16275223494898683,0.3663579465756373,0.5197733363832088,38,True,ok,0.29,0.61,68.12085561497325,0.005878112793760422,0.010870535908837456,0.11967248191160662,0.17865817769660933,0.05579898305452158,0.5208728634863773,0.04649276830214886,0.1207721433156457,0.15409736826296813,0.31749569751495,0.0618998813298965,0.016304445086609495,0.0,33,True,1,1
110,ok,0.496608704328537,0.8654071092605591,0.7183117270469666,0.006568765320860486,0.08426756262215863,0.11912872636427334,0.12106316203419912,0.3150231967273077,0.36827370060753684,0.09385848678274214,0.10378713319179678,0.2815394974609331,0.30671441812127104,0.027220069262128145,0.011776728323825635,0.039851454397042595,38,True,ok,0.3,0.61,69.3524064171123,0.0062221845630409745,0.011717760393809033,0.12375397989452146,0.18599510539486516,0.07779693367882752,0.5136563962782955,0.04805220821136866,0.12050252064941978,0.15802652432445247,0.3130391061876037,0.13926505671231562,0.020222498984795806,0.034000000000000016,51,True,0,0
111,ok,0.9288221597671509,0.7172545194625854,0.7773285508155823,0.44529405200186134,0.687912537064173,0.5583286951231506,0.8018392556120992,0.8317688816961152,0.9408161664771225,0.38912122537591154,0.5466399229384539,0.5745125664320685,0.6575250745244271,0.09783769840666724,0.5519570605503513,0.6079202317193609,23,True,ok,0.24,0.61,67.97524064171122,0.005580750246502807,0.008576878906401918,0.1139402933449595,0.14872302574353477,0.023776607281796737,0.4410359787511638,0.045031233782591454,0.09730864377832835,0.15042349031914548,0.27509166337827023,0.16688524694153095,0.015320721980934052,0.0,60,True,1,1
112,ok,0.9195481538772583,0.8847669959068298,0.7970644235610962,0.6320672314435907,0.7489375340860261,0.5904063567745067,0.5996006232078238,0.9328836928793951,0.9499031979698407,0.5178651867038425,0.5934685629177974,0.6720813020784229,0.7581551730819889,0.27297207941060664,0.3717185577966685,0.5837507778810347,43,True,ok,0.85,0.71,79.49345098039217,0.6267440047652059,0.6736293223209874,0.6722850925090942,0.6795442307788039,0.9613802089859567,0.9651027194538644,0.4355894329997341,0.47809777919059915,0.5635735599194017,0.6115446125407855,0.2880139433864528,0.8103889954479929,0.6612892072996864,33,True,3,3
113,ok,0.8471854329109192,0.8864275217056274,0.7911277413368225,0.47870905359828475,0.5364235750441784,0.4749072193268533,0.5146127610387282,0.9375522101097328,0.939641350477694,0.4707872331985274,0.4728439296556199,0.6671737408328327,0.6926118997435471,0.1409087962675438,0.48249254843240763,0.45246431398068254,28,True,ok,0.87,0.71,80.06929411764705,0.6615682076222055,0.6650671725909514,0.6938153072116187,0.7059146629379812,0.964900561933422,0.9687240058229093,0.4486176662767931,0.5008935176293657,0.5711630081184668,0.6257676722707143,0.32639482081126414,0.8505482359111114,0.6783150577124869,35,True,3,3
114,ok,0.8958722352981567,0.8251737356185913,0.7550685405731201,0.5616353526945599,0.6968863727815687,0.5464100400660789,0.6603473734017111,0.9305036050945437,0.9517497046454143,0.4786911646822365,0.48449984758340037,0.6262909168134928,0.657906860473946,0.3062496581682253,0.0818606851198807,0.6161093511828291,100,True,ok,0.83,0.7,76.89117647058823,0.5918371185501573,0.591870152446521,0.5924236284856308,0.6650858653974432,0.9503172347707872,0.9607320196636326,0.4123004783674114,0.42943935660358507,0.5596629606225342,0.5651785570834432,0.3428240244572207,0.655142209130219,0.581542323726663,47,True,4,2
115,ok,0.8885666728019714,0.9019297361373901,0.7780851721763611,0.5947984225383958,0.6507606402643058,0.5713547325497694,0.577727672854961,0.9410134374685902,0.9591464283845644,0.5104972203757726,0.5723423204651242,0.6851526179880305,0.7679940020877651,0.21168935484338008,0.5521773820256541,0.5579507208093029,40,True,ok,0.38,0.56,73.5604705882353,0.07854182628896433,0.11797714836687193,0.23629953099366185,0.24183772655800623,0.7759491211241065,0.7942793332766578,0.13431960258748574,0.14838773004297018,0.28097443503628694,0.30476928266272196,0.18501005057175082,0.06769917719387968,0.20027202668507016,49,True,1,1
116,ok,0.7106680274009705,0.7968910336494446,0.79328852891922,0.23989942661708022,0.24538050966122013,0.31463128852514466,0.3789392602986057,0.8808826177795414,0.8994921233397145,0.26591155136857536,0.28624047932263036,0.4776463749914989,0.4850879074593491,0.11237167984400102,0.2332674810015869,0.30179929807411493,25,True,ok,0.82,0.7,62.652162162162156,0.5788003256484809,0.6153473439356459,0.6172824275969737,0.6683443621132555,0.9521496117373055,0.9629402568239017,0.42694299669167607,0.42960389307638264,0.5583251897486533,0.5692353959193018,0.07164377947262165,0.15682415835548122,0.6048283170835099,54,True,1,2
117,ok,0.7390750050544739,0.8523995280265808,0.7461894154548645,0.1958292137937851,0.30662539145730483,0.3319149548729109,0.3857717080807774,0.8917151563937353,0.8983111196752407,0.3230541290062162,0.3269399855759764,0.5554394765315012,0.5789777494166599,0.06989071462838267,0.06330226420739196,0.32748822154226687,30,True,ok,0.31,0.56,63.70360169491524,0.026271157073004876,0.051669711019961866,0.1599754856301904,0.20608435340160874,0.3540993397773586,0.742236180580305,0.06408140092090563,0.1279571626754622,0.16860938780325826,0.2866828501560856,0.04829436684357252,0.01567995919441446,0.07180648769574945,42,True,0,1
118,ok,0.3223739266395569,0.6804857850074768,0.6278728246688843,0.012893093147618974,0.015508213626147056,0.1508803589294933,0.1652542407965055,0.1887753629187658,0.6202135521361903,0.07328850770555753,0.10564577672671133,0.18268837123579623,0.24753842218556074,0.10010845906655803,0.01358288941821617,0.017688194910685223,61,True,ok,0.2,0.5,59.22929411764706,0.0057607986691920994,0.011076809536338099,0.14596402761845667,0.1607831835077785,0.08547582173837485,0.5255829265607973,0.05307917354164302,0.08436743160950011,0.13654439832871368,0.20203694955598828,0.11201369289526304,0.01133130325185424,0.0,104,True,0,0
119,ok,0.7821164727210999,0.8334371447563171,0.7168185114860535,0.2292941197016136,0.39803508102361285,0.3518381734411441,0.38440505924080487,0.8901248591176812,0.8992393504936416,0.33287490718332363,0.33513544892086106,0.5629496734382272,0.567745845419379,0.18354944569273593,0.043417177676126545,0.3641421547742943,99,True,ok,0.26,0.54,69.59504166666667,0.017184252962701232,0.04512435840848679,0.1647572361628675,0.20955999550919602,0.5539949876437156,0.6615814205187476,0.08295928132656936,0.09863773917076323,0.2060456203856773,0.2308783558685941,0.09035074442696468,0.020798131105601574,0.05975848082595869,38,True,0,1
120,ok,0.9128333330154419,0.9404758214950562,0.6538112163543701,0.6603430182160497,0.7022134738444996,0.6283541314583898,0.6577363547008275,0.9614899107530935,0.9649707274599748,0.6274071524148696,0.6428545024266545,0.8082618053924983,0.8184604264697126,0.09521008957361433,0.1598603760615181,0.6187161964229888,61,True,ok,0.27,0.54,60.099916666666665,0.006342562778960697,0.0317724966159075,0.14819088904367153,0.18474467112040263,0.19336706866828987,0.6795735840544014,0.05802529402271696,0.10691023135354508,0.1542341781678465,0.2503928839910538,0.07518299793399848,0.012670788666371741,0.03348484848484846,71,True,1,1
121,ok,0.8989717364311218,0.9433934092521667,0.6843893527984619,0.6660455775141664,0.760310219548551,0.6274171352082736,0.6612409131449913,0.9602060804724502,0.9626200320590128,0.6068862992591789,0.6590581795528666,0.790206860265306,0.8224978787477866,0.06484887215107893,0.21197192395949124,0.6251700714256738,37,True,ok,0.33,0.56,64.20545833333333,0.017882597303368046,0.054759459521780345,0.1580441453309219,0.23063930639867583,0.37113584050103376,0.7575829247130441,0.06812810948760063,0.1313881365220689,0.1758238076675329,0.28628964785635563,0.08221360988449859,0.02003130081896265,0.08668960244648316,51,True,1,1
122,ok,0.9065343141555786,0.910897970199585,0.7705535292625427,0.6755440427074371,0.7461979793722404,0.62043355506413,0.6275270958593023,0.9505559847194207,0.9638894621965891,0.5769975916640486,0.6147483157195098,0.7326671608360448,0.7935586516051569,0.33985294907963165,0.5908385098835323,0.5977004394607114,58,True,ok,0.86,0.71,76.89596078431373,0.6505638889012753,0.6548328412984793,0.6412448885426961,0.7113046563182809,0.957016933974495,0.9677833647171535,0.4434562468985912,0.4622354210243279,0.5805345837819598,0.5829814439937611,0.3985454053354181,0.44546130078128376,0.6243101877164207,61,True,4,3
123,ok,0.9432870745658875,0.8962985873222351,0.7702496647834778,0.6956411701756667,0.8544554367712415,0.6535765276681966,0.7224624114637226,0.9600519577612022,0.963233275212421,0.5868566835286125,0.6439839667448899,0.7099442362500744,0.7935927613188799,0.3633181694510129,0.44980237524841443,0.627761027346539,69,True,ok,0.88,0.72,78.29996078431371,0.6883679337531005,0.6884501385315545,0.6736341927965789,0.733342488703801,0.9619975764851106,0.9702164696189454,0.471132751393898,0.4756292052115477,0.5871482316317863,0.6018688212017747,0.48370774663749244,0.7059889603447682,0.6516315374413019,59,True,3,3
124,ok,0.8988429307937622,0.9378663897514343,0.7415863871574402,0.6785793156735151,0.6824694537742705,0.6203266625028541,0.6566994608933299,0.957729355673551,0.9727247404452608,0.6088158041741957,0.650962109262192,0.7766586784123309,0.8270151684984256,0.19093958146980264,0.5038084370968279,0.6371245719498743,41,True,ok,0.27,0.52,69.54603921568626,0.03928486126590528,0.050507326293095546,0.1939506351924725,0.19892067456222753,0.6665963362584799,0.6746652666761227,0.1012159347919174,0.10211987095088085,0.2301809143477754,0.23168314213822486,0.09134278596746602,0.034304285440327154,0.15180460164835166,41,True,1,1
125,ok,0.896094024181366,0.8949311375617981,0.780670166015625,0.6214301454290848,0.6917252311355984,0.5834357149818347,0.6191410307152615,0.9485540101672154,0.9543114826271726,0.5404442999448686,0.5701464177823244,0.6965564375918698,0.7541162640689927,0.3006636070565422,0.5276903464404492,0.5688314597540524,48,True,ok,0.86,0.71,78.2277254901961,0.650903897801792,0.6649861385194719,0.632134358977767,0.7097630205266743,0.9541628133187053,0.9672955330184037,0.44025858768262144,0.45999759666214357,0.5782633791207138,0.5807863735160507,0.420876588934654,0.753483037788453,0.618107479194043,50,True,3,3
126,ok,0.9296655058860779,0.8929055333137512,0.7809362411499023,0.6698542643556412,0.7771680265345285,0.6385023103014078,0.6549715859331311,0.9473902397449355,0.9627348989355751,0.5379594552956564,0.6249277960042953,0.6834052218127106,0.7810362106006019,0.4357838491989848,0.545417317189736,0.63397936842152,70,True,ok,0.92,0.74,80.37050980392158,0.7913024154290562,0.8023291508369437,0.7793350059120575,0.8130379104800542,0.9755803724546188,0.9794236077572187,0.5066468288934243,0.5674476318459906,0.6035852190610468,0.6555677983096393,0.5408990610992799,0.8513607031161387,0.7738889781491003,59,True,2,2
127,ok,0.7783142328262329,0.8513684868812561,0.7884820699691772,0.37774563639349723,0.38098166607096967,0.3870824126024172,0.4845080776629424,0.9159599832797164,0.9331624073517488,0.37736928892359817,0.41179880983959083,0.6054457619058808,0.6148710034797189,0.15985519960882555,0.2183192769955965,0.3804075063301207,39,True,ok,0.3,0.53,67.2840625,0.03360812038501196,0.05439039485341384,0.1756784341045275,0.18129457901833956,0.6085727249745415,0.7131419604772595,0.08953023234216377,0.11191451149781881,0.2096324157484622,0.2512806910650852,0.12924636005735765,0.02174632998092826,0.075001078050884,58,True,1,1
128,ok,0.6074281334877014,0.7505938410758972,0.7426438331604004,0.1187807269837639,0.1540140501972946,0.23518336709208337,0.258047963316514,0.8215722017296445,0.8457586169566149,0.1851450086544826,0.1953116774696275,0.37700506240802245,0.38920415957561033,0.11761096190221013,0.017255004889444838,0.19892528008292873,68,True,ok,0.24,0.51,66.78246093749999,0.014799146174141863,0.026847785982447154,0.1697792491218247,0.18179605675094634,0.5102859514237179,0.620806114306506,0.07784854136430278,0.09388324943710566,0.1872469401053619,0.2176365857251974,0.12026290518526818,0.017694909169485903,0.06341954022988505,71,True,0,0
129,ok,0.6546263694763184,0.8266162872314453,0.7240808606147766,0.12386087189807124,0.2032244125305732,0.2525417319263833,0.26645609914067314,0.8393853385393583,0.8506048109797285,0.22142885668359596,0.22561004156508738,0.43754466411556775,0.44419309626317555,0.08617169648862956,0.04774491309187545,0.24130464849395517,42,True,ok,0.24,0.52,72.77110204081632,0.006570136629263667,0.016891536215893607,0.15454495500857304,0.16512566990427194,0.45336790066659044,0.4855912109445348,0.0767391999552891,0.0799171656672235,0.19123000183415867,0.1989434702982508,0.08182860712417503,0.024989634584821323,0.052364698646986466,32,True,0,0
130,ok,0.9430283308029175,0.949042022228241,0.6760233044624329,0.8288247693068357,0.8599217729109108,0.7374215819660487,0.7649146534649492,0.9776022921880237,0.983093850599615,0.7346096268812802,0.7604356794116615,0.8673903064119391,0.8888532551573962,0.18731388958758133,0.13062249289449582,0.7288908327215664,197,True,ok,0.18,0.49,56.449058823529406,0.0,0.0059657506756672215,0.0,0.14811520661055183,0.0,0.2867739763706427,0.05205683997198849,0.07198673443987735,0.13518194522142762,0.1786116408898985,0.08561056955497445,0.009826669792548972,0.0,136,True,1,1
131,ok,0.6365954875946045,0.7581011056900024,0.670432984828949,0.14736841695133326,0.21120565188520138,0.25241694068611414,0.2748758648150718,0.8701754393325969,0.8747487338880365,0.23869053606006446,0.24766701186152087,0.46451901454435424,0.47025621288764613,0.1188122334189796,0.024504141828244574,0.17183953229340138,154,True,ok,0.41,0.56,64.40635294117646,0.07555727527156561,0.10272828169853428,0.20718786183413493,0.20890878418408493,0.7558488547182399,0.7565637892983982,0.128833360137028,0.12917837454612552,0.27818431453395376,0.28016720872262785,0.12204594287990626,0.028334716211419662,0.12986512524084778,73,True,0,0
132,ok,0.9667472243309021,0.9240727424621582,0.813052237033844,0.8276775962531906,0.931057832750332,0.7405549077935274,0.7930727997524205,0.9726177985483823,0.9836772965018531,0.6525752461782233,0.7514400981917081,0.7622610559428029,0.8552498277363241,0.531514594633019,0.8154928484025737,0.7499798005623137,70,True,ok,0.92,0.75,81.26734545454546,0.7593945670486558,0.8123616873719005,0.7834370676461448,0.7851165590390247,0.9779448985553013,0.9787392651358008,0.5085472329374431,0.5491071828680127,0.5988167209645341,0.643399914672873,0.5811609435670251,0.8955025385506307,0.7399982881109304,67,True,4,4
133,ok,0.9471959471702576,0.9070202708244324,0.808753252029419,0.7184086641291603,0.8730706368696758,0.6603394572627862,0.7101545496694901,0.9610482954518756,0.9656995638462269,0.5897126019711934,0.6474019900873885,0.7136962308333269,0.7962567607260528,0.5085713237923707,0.7377846066158809,0.6259675431716853,71,True,ok,0.82,0.71,76.6605283018868,0.5802821493875859,0.5960207061882553,0.5491388636754312,0.677735278982818,0.9424018317499897,0.9661190873223984,0.38037969512278247,0.4400294114942427,0.5359083149383925,0.565561610849983,0.4898720708562619,0.5461759973139916,0.5361680266693204,74,True,4,3
134,ok,0.9332758188247681,0.9114867448806763,0.7843059301376343,0.7786404363486783,0.8542673892337116,0.7224810603204475,0.743163372191668,0.9692929826159277,0.9785302742105886,0.6273904318516452,0.7083444827489513,0.7469607656975229,0.8313450254922509,0.3968605971329038,0.4379894151561904,0.7050709454161014,91,True,ok,0.84,0.72,78.84247272727274,0.6301645010976337,0.6598794823150536,0.6501712255665427,0.6989767688862164,0.9624298248742149,0.9690244099938221,0.45095799120378727,0.45480366922190263,0.5667258046896471,0.5857493702085046,0.44795437137058347,0.7170399329808017,0.621220764033264,58,True,3,2
135,ok,0.8383256196975708,0.861529529094696,0.7152491807937622,0.5186952350142854,0.5414264289515541,0.4780387886116588,0.5431730507706256,0.9351836106177265,0.937738409999442,0.46107046065524726,0.4639850844914276,0.6383286124915165,0.6693587207502897,0.1483426433816702,0.2522502821753389,0.46972527260085134,54,True,ok,0.6,0.63,73.40715384615385,0.22928335790662363,0.23865332050215826,0.3168529544323486,0.3896289158599334,0.8744156227905456,0.9019314216103732,0.22037705938256844,0.25510264199256927,0.3983150286005531,0.42799133164240094,0.22493476404934437,0.15323394006909,0.2778662063267234,53,True,1,1
136,ok,0.7454907894134521,0.7901259660720825,0.7572352886199951,0.3377695736875639,0.3511589276180686,0.38544322902956374,0.42631611482391824,0.9086954212442764,0.918081993260431,0.31949528912669156,0.3333254806644143,0.5091332702244868,0.538679608844045,0.19470253100681623,0.20150872706665593,0.3764332856021187,53,True,ok,0.46,0.58,70.09475471698113,0.14049636748001595,0.164339175366819,0.26541528079615817,0.27044089862610937,0.8369290460657105,0.8443580176233706,0.17624002493144766,0.17788808025391115,0.33865438336834247,0.3390225110973465,0.16498885033809677,0.0666594680164706,0.2328614952577757,61,True,2,2
137,ok,0.9113223552703857,0.8414430618286133,0.7980424165725708,0.6531718397026253,0.8077633258473271,0.6405816602442859,0.7206949537548514,0.9530005948657773,0.9633081928915965,0.5219120002571352,0.5695042014331108,0.6367559477346517,0.7065746934177382,0.35633018219135587,0.47275528950886,0.640885714647145,58,True,ok,0.77,0.69,76.71352727272728,0.5416338921152415,0.5530763859593175,0.5991367671699163,0.6145718388596781,0.9530490623522776,0.9573109046341156,0.3902991814261346,0.4116067650568291,0.5273897578383933,0.5503369600140574,0.3106149960747984,0.32576996236068717,0.5924695763564828,57,True,4,3
138,ok,0.9725545048713684,0.9405634999275208,0.7847752571105957,0.8255290625942796,0.9378980847100699,0.7437617668203057,0.7794391960316694,0.9704346266904299,0.9802071386170341,0.6679263608153407,0.7765835911147448,0.7812519240242818,0.8828624485982607,0.4800365148320529,0.6429327138827956,0.7402931788215761,78,True,ok,0.89,0.73,79.01207547169811,0.7385220941533204,0.7477861218080918,0.7453187400807315,0.7527297099641957,0.9725856073104132,0.9737835362929741,0.4882922748830765,0.501901999987287,0.590770159079742,0.6093515773479932,0.5555135290496904,0.48254560701272725,0.7116061090037932,81,True,4,3
139,ok,0.9217007756233215,0.8990960717201233,0.8239814043045044,0.7222938291821408,0.8090092828268616,0.6833234010484902,0.6928318905361408,0.9655191579740648,0.9720087250979565,0.5914381162456792,0.649574483137961,0.7237477590447949,0.7999885405403917,0.4122294024651885,0.7930300913961786,0.6557527321756574,51,True,ok,0.78,0.69,76.27049056603774,0.5392021590012842,0.58754588203456,0.5408824775769978,0.6132124016547174,0.9412711862868383,0.9550314462076184,0.37733758853251514,0.3988680580333598,0.5341680263815977,0.5378782316713371,0.35571166036198965,0.5257664945236927,0.5261013923013923,57,True,4,2
140,ok,0.9197760820388794,0.9088573455810547,0.7510299682617188,0.688346784889091,0.8077601877439092,0.6344097915387971,0.6488822018892605,0.9557585472444804,0.966995923193934,0.5853891686421572,0.6250711451155168,0.7223363543110467,0.7845969941703033,0.20396080142186826,0.4047253372200415,0.5931440028087058,57,True,ok,0.54,0.6,70.66967272727273,0.17948881599864994,0.2117701183248136,0.28166996972608355,0.34213511305348143,0.8501344866237674,0.8905422242529338,0.18380618869166146,0.2264151002860161,0.34114426342733456,0.3917301180637682,0.1627917419450862,0.10309422522672544,0.24123676781933662,53,True,2,2
141,ok,0.9478662610054016,0.9434813857078552,0.7800494432449341,0.8278722677980581,0.8801142022291807,0.7055767593730423,0.7656529019911736,0.9650756367540732,0.9828510940486764,0.6757700758222539,0.7604171970386857,0.7979427334778907,0.8809476340382538,0.3108575213706685,0.5078209785944807,0.7233178328676316,67,True,ok,0.61,0.63,73.02003773584904,0.2408700594331095,0.25941273399367604,0.3473147674187221,0.39147747269803584,0.8833837966078633,0.9050312811721015,0.23652673196653204,0.2565057360689899,0.4081867925183146,0.42682039773136543,0.22676218394920541,0.14433795590365328,0.3187677930795047,54,True,2,2
